image_link,date,description,note,equipment_type,cntry_army,flag,system,status,total_equipment_type_oryx,total_system_oryx,total_destroyed_oryx,total_abandoned_oryx,total_captured_oryx,total_damaged_oryx,timestamp
https://i.postimg.cc/pXP3P2G7/2f.png,2022-03-29,Горіть у пеклі окупанти! 29/3/2022 Ф,programmatic fix,Armoured Fighting Vehicles,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,Unknown AFV,destroyed,54,322,152,36,133,1,2022-04-29T21:08:14Z
https://i.postimg.cc/RFcYgDhT/ab11.png,2022-02-26,Война в Украине с Россией Херсон.Бои на Херсонском плацдарме разбитая Российская техника 26.02.22 25/2/2022 GOOOOD 0:41 / 1:26,programmatic fix,Infantry Fighting Vehicles,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BMP-2,abandoned,213,622,365,44,207,6,2022-04-29T21:08:14Z
https://i.postimg.cc/RFcYgDhT/ab11.png,2022-02-26,Война в Украине с Россией Херсон.Бои на Херсонском плацдарме разбитая Российская техника 26.02.22 25/2/2022 GOOOOD 0:41 / 1:26,programmatic fix,Infantry Fighting Vehicles,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BMP-2,abandoned,213,622,365,44,207,6,2022-04-29T21:08:14Z
https://i.postimg.cc/j5V9Qbx5/ab9.png,2022-02-26,Война в Украине с Россией Херсон.Бои на Херсонском плацдарме разбитая Российская техника 26.02.22 1:04/1:26,programmatic fix,Infantry Fighting Vehicles,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BMP-2,abandoned,213,622,365,44,207,6,2022-04-29T21:08:14Z
https://i.postimg.cc/7hwWdnTr/ab10.png,2022-02-26,Война в Украине с Россией Херсон.Бои на Херсонском плацдарме разбитая Российская техника 26.02.22 0 0:38 / 1:26,programmatic fix,Infantry Fighting Vehicles,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BMP-2,abandoned,213,622,365,44,207,6,2022-04-29T21:08:14Z
https://i.postimg.cc/yxM7bWpG/52.png,2022-02-28,"Военный осведомитель Военный ОсвЕДОМИТЕЛЬ Вооружённые силы Украины приз... Очередная подтвержденная потеря украинского Ми-8 из 16-й отдельной бригады армейской авиации. Вертолет был уничтожен ракетой 28.02.2022 г. вблизи пгт. Макаров Бучанского района Киевской области. Экипаж погиб в полном составе: - полковник Григорьев Александр Александрович, 1983 г.р.; - капитан Нестерук Дмитрий Николаевич, 1997 г.р.; - старший лейтенант Гнатюк Василий Андреевич, 1999 г.р. 0- © 209,8K 17:52 С ✩ 63",programmatic fix,Helicopters,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,Mi-8 transport helicopter,destroyed,3,5,4,NA,1,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/MTSHrP8k/56.png,2022-04-03,"В Рода 03/4/2022 НОВА БАСАНЬ, ЧЕРНІГІВСЬКА ОБЛАСТЬ",programmatic fix,Command Posts And Communications Stations,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,R-166-0.5 signals vehicle,destroyed,10,67,32,8,27,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/25SzW9Xv/6h.jpg,2022-04-12,БУТУССВВ 12.04.2022,programmatic fix,Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-80BV,captured,20,587,306,49,217,15,2022-04-29T21:08:14Z
https://i.postimg.cc/Fsxkm2Wh/71.png,2022-02-25,Антоновский мост. 25.02.22 актуальная информация по поводу ситуации. TikTok @andriiboiko93kh,programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,ZiL-131,captured,59,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/L8n977GC/Screenshot-8173.png,2022-02-25,Антоновский мост. 25.02.22 актуальная информация по поводу ситуации. TikTok @andriiboiko93kh,programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,Ural-375D,captured,19,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/05Wr4fXG/4fs.png,2022-03-13,ΤΡΕΧΑ 13/3/2022 @Pravda_Gerashchenko,programmatic fix,Aircraft,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,Su-30SM multirole aircraft,destroyed,5,26,25,NA,NA,1,2022-04-29T21:08:14Z
https://i.postimg.cc/v8C92pwN/4711.png,2022-04-21,Αντλία D 21/4/2022,programmatic fix,Armoured Personnel Carriers,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,GT-MU AFV converted to APC,captured,1,57,14,3,39,1,2022-04-29T21:08:14Z
https://i.postimg.cc/ncL87Pvg/65.png,2022-03-30,Z 20 Leleka 25/3/2022 25-03-2022 07:35:00 gettyimages Chris McGrath 000/000 Z:20 Lelel 25-03-2022 07:35:03 600/600 gettyimages Chris McGrath 30/3/2022 Чили и Ко,programmatic fix,Helicopters,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,Mi-8 transport helicopter,destroyed,11,38,35,1,1,1,2022-04-29T21:08:14Z
https://i.postimg.cc/654NRtxk/583.png,2022-04-17,Z 662 + 1 + 1 + 14/3/2022 17.04.2022 17.04.2022 O REDMI NOTE 9 PRO CÓ AI QUAD CAMERA 01 10 2022/3/14 14:44,programmatic fix,Self-Propelled Artillery,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,152mm 2S33 Msta-SM2,captured,3,102,43,15,41,2,2022-04-29T21:08:14Z
https://i.postimg.cc/Z5ZPkvKV/52.jpg,2022-04-07,Z 61 134 N 07.04.2022,programmatic fix,Infantry Fighting Vehicles,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BMP-1(P),captured,37,622,365,44,207,6,2022-04-29T21:08:14Z
https://i.postimg.cc/kXZgsgrP/577.jpg,2022-03-30,Z 30.03.2022 OD,programmatic fix,Infantry Mobility Vehicles,Ukraine,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/23px-Flag_of_the_United_States.svg.png,HMMWV,destroyed,20,82,26,1,54,1,2022-04-29T21:08:14Z
https://i.postimg.cc/fTmYsJJb/54f.png,2022-03-27,Z 25.9K views 27/3/2022 H 78m 9.7km/h D 825m 45.8km/h (TTTT||||||||…………|▶ 2 1x MF AF 0:22/0:28 ²,programmatic fix,Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,Unknown tank,destroyed,83,587,306,49,217,15,2022-04-29T21:08:14Z
https://i.postimg.cc/fTmYsJJb/54f.png,2022-03-27,Z 25.9K views 27/3/2022 H 78m 9.7km/h D 825m 45.8km/h (TTTT||||||||…………|▶ 2 1x MF AF 0:22/0:28 ²,programmatic fix,Infantry Fighting Vehicles,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BMP-2,destroyed,213,622,365,44,207,6,2022-04-29T21:08:14Z
https://i.postimg.cc/fTmYsJJb/54f.png,2022-03-27,Z 25.9K views 27/3/2022 H 78m 9.7km/h D 825m 45.8km/h (TTTT||||||||…………|▶ 2 1x MF AF 0:22/0:28 ²,programmatic fix,Infantry Fighting Vehicles,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BMP-2,destroyed,213,622,365,44,207,6,2022-04-29T21:08:14Z
https://i.postimg.cc/tTCN00pb/776.png,2022-03-20,Z 20/3/2022,programmatic fix,Towed Artillery,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,122mm D-30 howitzer 2A18,captured,27,57,10,5,38,4,2022-04-29T21:08:14Z
https://i.postimg.cc/GpcDhX5k/b2.png,2022-04-27,YONYO 27/4/2022,programmatic fix,Unmanned Aerial Vehicles,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Flag_of_Turkey.svg/23px-Flag_of_Turkey.svg.png,Bayraktar TB2 UCAV,destroyed,6,20,18,NA,2,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/kgStdT9g/da.jpg,2022-04-01,YAM 1V14M 01.04.2022 1V14M-1 1V14M-3,programmatic fix,Armoured Fighting Vehicles,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,1V14 battery command and forward observer vehicle,captured,4,322,152,36,133,1,2022-04-29T21:08:14Z
https://i.postimg.cc/vTgL7mXg/76.jpg,2022-03-05,"www Play 1:11/1:58 05.03.22, Okhtyrka, Sumy Oblast",programmatic fix,Armoured Fighting Vehicles,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,MT-LBVM and MT-LBVMK,captured,62,322,152,36,133,1,2022-04-29T21:08:14Z
https://i.postimg.cc/6pqKy17t/arv.jpg,2022-04-01,www 01.04.2022 ninak,programmatic fix,Engineering Vehicles And Equipment,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,REM-KL armoured recovery vehicle,destroyed,3,124,38,15,66,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/tC6bPmpj/da2.jpg,2022-04-03,WERDE 03/4/2022,programmatic fix,Infantry Fighting Vehicles,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Ukraine.svg/23px-Flag_of_Ukraine.svg.png,BTR-3,destroyed,14,105,52,9,41,3,2022-04-29T21:08:14Z
https://i.postimg.cc/9FFBKywz/5444.jpg,2022-04-26,Wel @Arslon Xudosi 26.04.2022 NIPO,programmatic fix,Infantry Fighting Vehicles,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BMP-2,captured,213,622,365,44,207,6,2022-04-29T21:08:14Z
https://i.postimg.cc/fRK9ddR5/b316bmp2.png,2022-03-29,Weitere Videos 29/3/2022 6,programmatic fix,Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3 Obr. 2016,captured,93,587,306,49,217,15,2022-04-29T21:08:14Z
https://i.postimg.cc/fRK9ddR5/b316bmp2.png,2022-03-29,Weitere Videos 29/3/2022 6,programmatic fix,Infantry Fighting Vehicles,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BMP-2,captured,213,622,365,44,207,6,2022-04-29T21:08:14Z
https://i.postimg.cc/cH5qSJ5N/77o.jpg,2022-04-21,VIDER МОЛНИЯ 21.04.2022,programmatic fix,Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,Unknown tank,destroyed,83,587,306,49,217,15,2022-04-29T21:08:14Z
https://i.postimg.cc/k5vgD9b4/33.png,2022-04-26,Video van Военный осведомитель 26/4/2022 DOLLSAPOHR 0:04/1:22 5,programmatic fix,Armoured Personnel Carriers,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BTR-80,destroyed,32,57,14,3,39,1,2022-04-29T21:08:14Z
https://i.postimg.cc/d17NHGMd/3f6.png,2022-04-02,VANNA GRAMENER 12/3/2022 ΑΝΝΑ NEWS AGENCY w 02.04.2022,programmatic fix,Infantry Fighting Vehicles,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Ukraine.svg/23px-Flag_of_Ukraine.svg.png,BTR-4,destroyed,34,105,52,9,41,3,2022-04-29T21:08:14Z
https://i.postimg.cc/50gTqtJF/35g.png,2022-04-04,VAI 04.04.2022,programmatic fix,Infantry Mobility Vehicles,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,GAZ Tigr-M,damaged,74,101,62,5,32,2,2022-04-29T21:08:14Z
https://i.postimg.cc/SxLW3hgy/59.png,2022-03-17,V 17/3/2022 B,programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,ZiL-130,destroyed,1,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/Bn7crjcC/btrr82.png,2022-04-03,V 03.04.2022,programmatic fix,Infantry Fighting Vehicles,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,BTR-82A,captured,139,622,365,44,207,6,2022-04-29T21:08:14Z
https://i.postimg.cc/Jhfk4vJ9/d133.jpg,2022-03-24,Ukrainians Seize Russian Tanks After Retaking Village RadioFreeEurope RadioLiberty 24.03.22 Lukyanivka 1:25/3:27,programmatic fix,Infantry Fighting Vehicles,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BMP-2,destroyed,213,622,365,44,207,6,2022-04-29T21:08:14Z
https://i.postimg.cc/zXTCyGH4/888.jpg,2022-03-31,UKRAINIAN WITNESS = ត 31.03.2022,programmatic fix,Self-Propelled Artillery,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,122mm 2S1 Gvozdika,destroyed,10,102,43,15,41,2,2022-04-29T21:08:14Z
https://i.postimg.cc/4NqYS7zD/Screenshot-8119.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Опаки, Херсон. 25.02.22 0:44/13:25 TikTok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,ZiL-131,captured,59,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/cHZMXQ6m/Screenshot-8149.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 Н 3:07/13:25 TikTok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,KrAZ-255B,captured,4,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/gkG63gXS/g2.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 II Н 3:22/13:25 TikTok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,GAZ-66,captured,46,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/h40ThkyZ/4370.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 D 3:14/13:25 TikTok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,GAZ-66,captured,46,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/pddP8SJY/Screenshot-8138.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 D 1:48 / 13:25 TikTok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,GAZ-66,captured,46,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/jdK0P9sw/Screenshot-8123.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 D 1:06 / 13:25 Tik Tok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,ZiL-131,captured,59,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/WpqbXQL5/Screenshot-8113.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 D 0:30 / 13:25 TikTok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,ZiL-131,captured,59,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/3wrx1NYG/Screenshot-8113.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 D 0:30 / 13:25 TikTok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,Ural-375D,captured,19,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/4dV4N91r/Screenshot-8134.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 D 1:45/ 13:25 TikTok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,ZiL-131,destroyed,59,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/Lsnxj6d4/g8.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 3:06/13:25 TikTok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,GAZ-66,destroyed,46,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/6QKvXBw6/Screenshot-8148.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 3:06/13:25 TikTok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,GAZ-66,captured,46,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/Kv47qccd/Screenshot-8144.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 3:04/13:25 TikTok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Ukraine.svg/23px-Flag_of_Ukraine.svg.png,Unknown truck,destroyed,39,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/jdRM3Vky/f30.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 2:52/13:25 TikTok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,Ural-375D,captured,19,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/xdmGTg40/386.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 2:48/13:25 TikTok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,GAZ-66,captured,46,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/Dwx8tLC6/Screenshot-8135.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 1:50/13:25 TikTok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,ZiL-131,captured,59,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/4dh6yP2f/d1.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 1:28 / 13:25 TikTok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,UAZ-469,captured,6,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/4dh6yP2f/d1.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 1:28 / 13:25 TikTok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Ukraine.svg/23px-Flag_of_Ukraine.svg.png,Unknown truck,destroyed,39,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/0QHyTC2v/sa.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 1:23/13:25 TikTok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,GAZ-66,destroyed,46,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/K8Zh5MxD/ty.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 1:21/13:25 TikTok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,ZiL-131,destroyed,59,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/3JNY4mLP/Screenshot-8124.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 1:13/13:25 TikTok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,9T217 transloader (for 9K33 Osa),destroyed,1,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/MpBn265v/Screenshot-8120.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 0:48/13:25 TikTok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,ZiL-131,captured,59,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/nrdDz39r/5g2.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 0:44/13:25 Tik Tok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,Ural-375D,captured,19,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/HLj4KptJ/Screenshot-8116.png,2022-02-25,"Ukrainian military convoy destruction - 15 km long. Crimea front line. Russia Ukraine War 2022 02 25 Олешки, Херсон. 25.02.22 0:38 / 13:25 TikTok @andriiboiko93kh",programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,ZiL-131,captured,59,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
